id_str,text
1228860711658352640,New infections of novel #coronavirus drop for 12th consecutive day outside Hubei https://t.co/SpKF7HMl9j https://t.co/rZwzqKtXlS
1228854921719496704,"Chinese hospitals discharge 9,419 recovered patients of #coronavirus infection https://t.co/x4b0h9UGSU https://t.co/qFyu6F2pWp"
1228854741964210176,"China reports 2,009 new confirmed cases of #coronavirus infection, 142 new deaths https://t.co/3WZ0F4r7oO https://t.co/W6WewZfoLA"
1228836168898269184,Children from across Latin America and the Caribbean are sending love and support to the people of China as they ba… https://t.co/5SJde5Y9zp
1228834668130140160,"""Doctors, our true superheroes.""  ""China, you can do it! ""
Dante Doria imagines a friendship between a panda and a… https://t.co/kAQ1b08Z5F"
1228816423281016832,The Comoros-China Friendship Association has recently given China a symbolic gift of 100 euros to help the fight ag… https://t.co/bUXynu4K8U
1228755406576472064,"China will soon overcome current problem of novel #coronavirus epidemic and emerge even stronger than before, senio… https://t.co/EeZOaoXOXW"
1228749059952758784,"China commits to openness, transparency in fighting novel #coronavirus outbreak, Chinese Ambassador to U.S. says… https://t.co/5LzS6ig5np"
1228704549176672257,"Xinhua Headlines: Chinese firms boost ""immunity"" to coronavirus fallout as they are racing to cut losses after the… https://t.co/2g118IMRaD"
1228695090639466497,China adopts multiple technological approaches to fast-track the development of a vaccine for the novel coronavirus… https://t.co/vC2Eqaom2C
1228694972200677379,"Several antiviral drugs have been applied in clinical trials against the novel coronavirus disease (COVID-19), and… https://t.co/b1MVAHkeep"
1228683590709284864,Chinese authorities take multiple measures to prioritize supporting the areas hit hard by the novel coronavirus and… https://t.co/Pb8yoU513n
1228680624673656833,An official in China's Shaanxi Province fainted while handling #coronavirus epidemic control. #FightVirus https://t.co/YXrO4YVNgo
1228676137514962944,"A company in Chongqing, China has installed two tunnels to spray employees with disinfectant before they start work… https://t.co/ciquASoDNW"
1228673019188367360,A 9-month-old coronavirus patient has been discharged from hospital after recovery in Beijing. #FightVirus https://t.co/Z62xAVj45l
1228642024334606336,Front-line workers stick to their post in fighting against the novel coronavirus despite low temperature and snowy… https://t.co/ydTvwHJRJl
1228625720378712065,"In first meeting between foreign ministers of China and the Vatican, Chinese FM Wang Yi says China believes the Vat… https://t.co/vPOo4QRPyU"
1228624794712543234,"Canada will stand firmly with the Chinese people in the combat against the novel #coronavirus pneumonia epidemic, C… https://t.co/eWyEhtLzng"
1228620738678013952,"Under the impact of the novel #coronavirus outbreak, China's Spring Festival travel rush this year is expected to b… https://t.co/gpbvisOrfQ"
1228620413481013249,"#Coronavirus fight: Disinfection robots are employed in hospitals in Qingdao, China #FightVirus https://t.co/6PGNZR4nya"
1228611053761622017,China appreciates Germany's objective and calm attitude toward novel #coronavirus; panic is more fearful than the v… https://t.co/zsxKKE6B37
1228610570691022853,The Philippine government expresses confidence in China's economic recovery from the novel #coronavirus epidemic.… https://t.co/GxN2FpUXXZ
1228608620700389377,An article by President Xi Jinping on the prevention and control of the pneumonia epidemic caused by the novel coro… https://t.co/cHOSXOGS6o
1228607594698162177,"They are still pretty ""angels in white"" though masks and goggles leave sore marks on face after continuous fighting… https://t.co/xILPtNo1x8"
1228604190861099009,Production resumes across China amid fight against coronavirus https://t.co/yvjr14y8st https://t.co/DxYar0k3Jx
1228603460355887104,"Chinese companies are adjusting their work patterns and production structures to strengthen their ""immunity"" agains… https://t.co/nnYenHiSqJ"
1228603366814601216,"In the battle against the novel coronavirus (COVID-19) , China is currently at the most crucial stage. Click here t… https://t.co/wXXIW02CAx"
1228596276066803712,Egypt has confirmed first novel #coronavirus case and taken all preventive measures in cooperation with WHO: health… https://t.co/4lqFSoCAw4
1228594105854251008,"With efforts of the Chinese and firm support from all parties including Serbia, it's only matter of time before bat… https://t.co/Wx7cpWsazq"
1228584350570016768,"A coronavirus-infected woman gives birth to a baby in Jiangxi, China. #FightVirus https://t.co/19MkgLXdCx"
1228583465785819136,"The @UN is ""fully committed"" to supporting China's efforts to contain novel #coronavirus outbreak, says @UNDP admin… https://t.co/B6MSvlBxw5"
1228580527013150725,.@UNReliefChief Mark Lowcock says China's response to the novel #coronavirus outbreak is remarkable.… https://t.co/2I3nVG2ZQ0
1228574314745614337,AI robots busy in China's fight against novel coronavirus https://t.co/tOymqNG4dV https://t.co/l3esDia79a
1228568930458861568,"China sends 217 medical teams with 25,633 medics to Hubei, center of the novel coronavirus outbreak, to help combat… https://t.co/FTJGF73bJX"
1228567319871250434,"""You are the first FM who sent sympathies to the Chinese people since the outbreak of the novel #coronavirus, which… https://t.co/j5I47LrWMb"
1228564694236975104,Why should China's efforts in reining in the #coronavirus outbreak should be acknowledged? Here's what WHO chief… https://t.co/xcojwI8Cvo
1228559336214949888,Leaders of various countries &amp; int'l organizations are offering recognition of China's efforts to fight the novel… https://t.co/7zKImxMnEh
1228557706136412160,Ballet dancers from Lithuanian National Opera and Ballet Theatre express their support and blessings to China in fi… https://t.co/Apf2Wyxtqu
1228501599737143296,HKSAR Chief Executive Carrie Lam says government will provide allowances for low-income households and subsidies fo… https://t.co/1XU3KKX8VM
1228497102705065985,Political leaders from across the world have expressed their confidence in China's efforts to fight the novel… https://t.co/HGjTBB04c8
1228470705613766656,Heartwarming moments: A boy asks his nurse mom to take good care of herself while fighting on the frontline of… https://t.co/cmEQumZpwo
1228415786684825600,"Jose David Porras Mendez, an 11-year-old Costa Rican boy, shows his drawing in support of China's fight against nov… https://t.co/DeOm26QZZx"
1228410808406642689,U.S. private sector donates 2 million masks to China to fight against #coronavirus https://t.co/mEGHAuns3F https://t.co/neMvOeU4VU
1228407355395604480,"China's response to novel #coronavirus outbreak remarkable, and international cooperation needed to tackle epidemic… https://t.co/91QlhkD8Ds"
1228372606136381440,China's response to the novel coronavirus outbreak is remarkable and the international community shares a common in… https://t.co/eczPT0gfv5
1228356518891778048,"""I believe in China! The Chinese people are a miracle nation."" An Algerian tells about his life in Ningxia, China a… https://t.co/h8xy14abjQ"
1228351934823686144,"UN's industry promotion body @UNIDO to provide masks, protective suits to China #coronavirus https://t.co/8EPofSF1Aa https://t.co/2fdvuMopqJ"
1228343676385951746,"""You can do it, China!"" Kids from across Latin America are showing their support for Chinese people as they battle… https://t.co/w6XPyK0OsL"
1228338044157054976,"World leaders show support for China's fight against epidemic caused by novel #coronavirus
Venezuelan president sai… https://t.co/IW61wj236w"
1228329974471376898,A dynamic graph shows the number of new confirmed cases of novel #coronavirus pneumonia in Chinese mainland in the… https://t.co/CZ6BT4kqKg
1228329939549556741,Exercise is wise! Some Chinese people make the most of their time while staying at isolation points. #coronavirus… https://t.co/GPIGVHxpmW
1228318248136888320,All passengers allowed to disembark after no #coronavirus cases found on #Westerdam cruise ship… https://t.co/54voYzzMvC
1228309162334883841,"""Homebody economy"", including online shopping, food delivery and online education, is booming in China, amid the no… https://t.co/zhJZ8oh2hk"
1228298322273693697,"Mainland spokesperson slams Taiwan politician for hyping up ""Taiwan independence"" and spreading a ""political virus""… https://t.co/ehYo2b1HOK"
1228297105543819264,Italian president hosts special concert in support of China fighting #coronavirus https://t.co/Jh3sGTFMT9 https://t.co/SZkJc6YlQK
1228293986130919425,"China has made both contributions to and sacrifices for maintaining global public health, says Chinese FM Wang Yi
H… https://t.co/oio4Nyxz8I"
1228293458068045824,Factbox: China has stepped up efforts to curb the spread of the novel #coronavirus. Here are the latest development… https://t.co/8oRTOGZfNj
1228292467490865153,China has rolled out a slew of measures to reward medical workers for their sacrifices and contributions in the ong… https://t.co/H65Om0pFF8
1228288553659944961,China has developed convalescent plasma to treat patients who are infected with the novel #coronavirus. It may be a… https://t.co/vkQtAXVxYM
1228286804870090752,A UN official sends blessings for China amid the combat against #coronavirus outbreak. #StayStrongChina https://t.co/0W7Ne7eJe6
1228280526168973312,"Self-service meal vending machines are applied outside a canteen of a company in Jinan, China #coronavirus… https://t.co/Lx005YygJR"
1228280298921578497,"3D-printed protective goggles are being used to aid the #coronavirus battle in Hunan, China. #FightVirus https://t.co/0ne8pyHXBo"
1228279930196090881,China welcomes EU's agreement of not considering banning Chinese travelers #coronavirus https://t.co/gSHf3DWGMa https://t.co/Bu29NSbPZa
1228258106863276032,"Chinese economy may take a hit from novel #coronavirus, but economic resilience remains as ""novel remedies"" emerge… https://t.co/Qk8Y3evn1m"
1228256497848614913,"Amid novel #coronavirus (COVID-19) outbreak, numerous medical staff are arduously working to save lives. Check out… https://t.co/HuPNCMXu3O"
1228251359985590272,"Robots are employed to serve at a medical facility in Chengdu, China to prevent cross-infection of #coronavirus #Fi… https://t.co/r1D2F6E1JH"
1228250911836737536,An Australian news editor sends his best wishes for the coronavirus battle in China #FightVirus#StayStrongChina https://t.co/GVYCAWWW56
1228247747620265984,"As part of measures to control the spread of coronavirus, many people work outside on cold winter nights. They try… https://t.co/FSLuqQElRh"
1228232734172041216,"""I am absolutely confident that China will overcome this crisis,"" says an Indian expert about China's efforts in re… https://t.co/vLw8KkXVpy"
1228225347474190337,A growing number of leaders from political parties around the world have expressed their appreciation for and confi… https://t.co/A6CCvE3jfu
1228200705556545537,First time ever! transport aircraft Y-20 of PLA engaged in non-military action of fighting against the novel corona… https://t.co/yM43KCYBRL
1228173370136510465,"Update: China reports 5,090 new confirmed cases of #coronavirus infection, 121 new deaths. A total of 6,723 people… https://t.co/Ny5rV1DrwM"
1228162081637011457,"Latest developments on #coronavirus outbreak in China:
- Hubei reports 4,823 new confirmed cases
- Expert calls on… https://t.co/cjex7pNpx7"
1228157688816648192,"Chinese hospitals discharge 6,723 recovered patients of #coronavirus infection https://t.co/BKTn4FZL6q https://t.co/6R6w1ewSQd"
1228154647921053697,"China reports 5,090 new confirmed cases of #coronavirus infection, 121 new deaths https://t.co/QVvUlT1Mzu https://t.co/8vlzJ0zGs7"
